Verse	Modern	Koine	Lemma	ESN	Role	Morphology
43006046	ὢν	ων	εἰμί	15100	V	PPA.NMS
43006046	παρὰ	παρα	παρά	38440	P	.......
43006046	τοῦ	του	ὁ	35880	E	....GMS
43006046	˚Θεοῦ,	=θυ	θεός	23160	N	....GMS
43006046	οὗτος	ουτοσ	οὗτος	37780	R	....NMS
43006046	ἑώρακεν	εωρακεν	ὁράω	37080	V	IEA3..S
43006046	τὸν	τον	ὁ	35880	E	....AMS
43006046	Πατέρα.	πατερα	πατήρ	39620	N	....AMS
43006047	Ἀμὴν,	αμην	ἀμήν	2810	I	.......
43006047	ἀμὴν,	αμην	ἀμήν	2810	I	.......
43006047	λέγω	λεγω	λέγω	30040	V	IPA1..S
43006047	ὑμῖν,	υμιν	σύ	47710	R	...2D.P
43006047	ὁ	ο	ὁ	35880	R	....NMS
43006047	πιστεύων	πιστευων	πιστεύω	41000	V	PPA.NMS
43006047	ἔχει	εχει	ἔχω	21920	V	IPA3..S
43006047	ζωὴν	ζωην	ζωή	22220	N	....AFS
43006047	αἰώνιον.	αιωνιον	αἰώνιος	1660	A	....AFS
43006048	Ἐγώ	εγω	ἐγώ	14730	R	...1N.S
43006048	εἰμι	ειμι	εἰμί	15100	V	IPA1..S
43006048	ὁ	ο	ὁ	35880	E	....NMS
43006048	ἄρτος	αρτοσ	ἄρτος	7400	N	....NMS
43006048	τῆς	τησ	ὁ	35880	E	....GFS
43006048	ζωῆς.	ζωησ	ζωή	22220	N	....GFS
43006049	Οἱ	οι	ὁ	35880	E	....NMP
43006049	πατέρες	πατερεσ	πατήρ	39620	N	....NMP
43006049	ὑμῶν	υμων	σύ	47710	R	...2G.P
43006049	ἔφαγον	εφαγον	ἐσθίω	20680	V	IAA3..P
43006049	ἐν	εν	ἐν	17220	P	.......
43006049	τῇ	τη	ὁ	35880	E	....DFS
43006049	ἐρήμῳ	ερημω	ἔρημος	20480	S	....DFS
43006049	τὸ	το	ὁ	35880	E	....ANS
43006049	μάννα,	μαννα	μάννα	31310	N	....ANS
43006049	καὶ	και	καί	25320	C	.......
43006049	ἀπέθανον.	απεθανον	ἀποθνῄσκω	5990	V	IAA3..P
43006050	Οὗτός	ουτοσ	οὗτος	37780	R	....NMS
43006050	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006050	ὁ	ο	ὁ	35880	E	....NMS
43006050	ἄρτος	αρτοσ	ἄρτος	7400	N	....NMS
43006050	ὁ	ο	ὁ	35880	R	....NMS
43006050	ἐκ	εκ	ἐκ	15370	P	.......
43006050	τοῦ	του	ὁ	35880	E	....GMS
43006050	οὐρανοῦ	ουρανου	οὐρανός	37720	N	....GMS
43006050	καταβαίνων,	καταβαινων	καταβαίνω	25970	V	PPA.NMS
43006050	ἵνα	ινα	ἵνα	24430	C	.......
43006050	τις	τισ	τὶς	51000	R	....NMS
43006050	ἐξ	εξ	ἐκ	15370	P	.......
43006050	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006050	φάγῃ,	φαγη	ἐσθίω	20680	V	SAA3..S
43006050	καὶ	και	καί	25320	C	.......
43006050	μὴ	μη	μή	33610	D	.......
43006050	ἀποθάνῃ.	αποθανη	ἀποθνῄσκω	5990	V	SAA3..S
43006051	Ἐγώ	εγω	ἐγώ	14730	R	...1N.S
43006051	εἰμι	ειμι	εἰμί	15100	V	IPA1..S
43006051	ὁ	ο	ὁ	35880	E	....NMS
43006051	ἄρτος	αρτοσ	ἄρτος	7400	N	....NMS
43006051	ὁ	ο	ὁ	35880	R	....NMS
43006051	ζῶν	ζων	ζάω	21980	V	PPA.NMS
43006051	ὁ	ο	ὁ	35880	R	....NMS
43006051	ἐκ	εκ	ἐκ	15370	P	.......
43006051	τοῦ	του	ὁ	35880	E	....GMS
43006051	οὐρανοῦ	ουρανου	οὐρανός	37720	N	....GMS
43006051	καταβάς·	καταβασ	καταβαίνω	25970	V	PAA.NMS
43006051	ἐάν	εαν	ἐάν	14370	C	.......
43006051	τις	τισ	τὶς	51000	R	....NMS
43006051	φάγῃ	φαγη	ἐσθίω	20680	V	SAA3..S
43006051	ἐκ	εκ	ἐκ	15370	P	.......
43006051	τούτου	τουτου	οὗτος	37780	E	....GMS
43006051	τοῦ	του	ὁ	35880	E	....GMS
43006051	ἄρτου,	αρτου	ἄρτος	7400	N	....GMS
43006051	ζήσεται	ζησεται	ζάω	21980	V	IFM3..S
43006051	εἰς	εισ	εἰς	15190	P	.......
43006051	τὸν	τον	ὁ	35880	E	....AMS
43006051	αἰῶνα.	αιωνα	αἰών	1650	N	....AMS
43006051	Καὶ	και	καί	25320	D	.......
43006051	ὁ	ο	ὁ	35880	E	....NMS
43006051	ἄρτος	αρτοσ	ἄρτος	7400	N	....NMS
43006051	δὲ	δε	δέ	11610	C	.......
43006051	ὃν	ον	ὅς	37390	R	....AMS
43006051	ἐγὼ	εγω	ἐγώ	14730	R	...1N.S
43006051	δώσω,	δωσω	δίδωμι	13250	V	IFA1..S
43006051	ἡ	η	ὁ	35880	E	....NFS
43006051	σάρξ	σαρξ	σάρξ	45610	N	....NFS
43006051	μού	μου	ἐγώ	14730	R	...1G.S
43006051	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006051	ὑπὲρ	υπερ	ὑπέρ	52280	P	.......
43006051	τῆς	τησ	ὁ	35880	E	....GFS
43006051	τοῦ	του	ὁ	35880	E	....GMS
43006051	κόσμου	κοσμου	κόσμος	28890	N	....GMS
43006051	ζωῆς.”	ζωησ	ζωή	22220	N	....GFS
43006052	¶Ἐμάχοντο	εμαχοντο	μάχομαι	31640	V	IIM3..P
43006052	οὖν	ουν	οὖν	37670	C	.......
43006052	πρὸς	προσ	πρός	43140	P	.......
43006052	ἀλλήλους	αλληλουσ	ἀλλήλων	2400	R	....AMP
43006052	οἱ	οι	ὁ	35880	E	....NMP
43006052	Ἰουδαῖοι	ιουδαιοι	Ἰουδαῖος	24530	S	....NMP
43006052	λέγοντες,	λεγοντεσ	λέγω	30040	V	PPA.NMP
43006052	“Πῶς	πωσ	πῶς	44590	D	.......
43006052	δύναται	δυναται	δύναμαι	14100	V	IPM3..S
43006052	οὗτος	ουτοσ	οὗτος	37780	R	....NMS
43006052	ἡμῖν	ημιν	ἐγώ	14730	R	...1D.P
43006052	δοῦναι	δουναι	δίδωμι	13250	V	NAA....
43006052	τὴν	την	ὁ	35880	E	....AFS
43006052	σάρκα	σαρκα	σάρξ	45610	N	....AFS
43006052	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006052	φαγεῖν;”	φαγειν	ἐσθίω	20680	V	NAA....
43006053	Εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
43006053	οὖν	ουν	οὖν	37670	C	.......
43006053	αὐτοῖς	αυτοισ	αὐτός	8460	R	...3DMP
43006053	ὁ	ο	ὁ	35880	E	....NMS
43006053	˚Ἰησοῦς,	=ισ	Ἰησοῦς	24240	N	....NMS
43006053	“Ἀμὴν,	αμην	ἀμήν	2810	I	.......
43006053	ἀμὴν,	αμην	ἀμήν	2810	I	.......
43006053	λέγω	λεγω	λέγω	30040	V	IPA1..S
43006053	ὑμῖν,	υμιν	σύ	47710	R	...2D.P
43006053	ἐὰν	εαν	ἐάν	14370	C	.......
43006053	μὴ	μη	μή	33610	D	.......
43006053	φάγητε	φαγηται	ἐσθίω	20680	V	SAA2..P
43006053	τὴν	την	ὁ	35880	E	....AFS
43006053	σάρκα	σαρκα	σάρξ	45610	N	....AFS
43006053	τοῦ	του	ὁ	35880	E	....GMS
43006053	Υἱοῦ	υιου	υἱός	52070	N	....GMS
43006053	τοῦ	του	ὁ	35880	E	....GMS
43006053	Ἀνθρώπου,	ανθρωπου	ἄνθρωπος	4440	N	....GMS
43006053	καὶ	και	καί	25320	C	.......
43006053	πίητε	πιητε	πίνω	40950	V	SAA2..P
43006053	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006053	τὸ	το	ὁ	35880	E	....ANS
43006053	αἷμα,	αιμα	αἷμα	1290	N	....ANS
43006053	οὐκ	ουκ	οὐ	37560	D	.......
43006053	ἔχετε	εχετε	ἔχω	21920	V	IPA2..P
43006053	ζωὴν	ζωην	ζωή	22220	N	....AFS
43006053	ἐν	εν	ἐν	17220	P	.......
43006053	ἑαυτοῖς.	εαυτοισ	ἑαυτοῦ	14380	R	...2DMP
43006054	Ὁ	ο	ὁ	35880	R	....NMS
43006054	τρώγων	τρωγων	τρώγω	51760	V	PPA.NMS
43006054	μου	μου	ἐγώ	14730	R	...1G.S
43006054	τὴν	την	ὁ	35880	E	....AFS
43006054	σάρκα,	σαρκα	σάρξ	45610	N	....AFS
43006054	καὶ	και	καί	25320	C	.......
43006054	πίνων	πινων	πίνω	40950	V	PPA.NMS
43006054	μου	μου	ἐγώ	14730	R	...1G.S
43006054	τὸ	το	ὁ	35880	E	....ANS
43006054	αἷμα,	αιμα	αἷμα	1290	N	....ANS
43006054	ἔχει	εχει	ἔχω	21920	V	IPA3..S
43006054	ζωὴν	ζωην	ζωή	22220	N	....AFS
43006054	αἰώνιον,	αιωνιον	αἰώνιος	1660	A	....AFS
43006054	κἀγὼ	καγω	κἀγώ	25040	R	...1N.S
43006054	ἀναστήσω	αναστησω	ἀνίστημι	4500	V	IFA1..S
43006054	αὐτὸν	αυτον	αὐτός	8460	R	...3AMS
43006054	τῇ	τη	ὁ	35880	E	....DFS
43006054	ἐσχάτῃ	εσχατη	ἔσχατος	20780	E	....DFS
43006054	ἡμέρᾳ.	ημερα	ἡμέρα	22500	N	....DFS
43006055	Ἡ	η	ὁ	35880	E	....NFS
43006055	γὰρ	γαρ	γάρ	10630	C	.......
43006055	σάρξ	σαρξ	σάρξ	45610	N	....NFS
43006055	μου	μου	ἐγώ	14730	R	...1G.S
43006055	ἀληθής	αληθησ	ἀληθής	2270	S	....NFS
43006055	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006055	βρῶσις,	βρωσισ	βρῶσις	10350	N	....NFS
43006055	καὶ	και	καί	25320	C	.......
43006055	τὸ	το	ὁ	35880	E	....NNS
43006055	αἷμά	αιμα	αἷμα	1290	N	....NNS
43006055	μου	μου	ἐγώ	14730	R	...1G.S
43006055	ἀληθής	αληθησ	ἀληθής	2270	S	....NFS
43006055	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006055	πόσις.	ποσισ	πόσις	42130	N	....NFS
43006056	Ὁ	ο	ὁ	35880	R	....NMS
43006056	τρώγων	τρωγων	τρώγω	51760	V	PPA.NMS
43006056	μου	μου	ἐγώ	14730	R	...1G.S
43006056	τὴν	την	ὁ	35880	E	....AFS
43006056	σάρκα,	σαρκα	σάρξ	45610	N	....AFS
43006056	καὶ	και	καί	25320	C	.......
43006056	πίνων	πινων	πίνω	40950	V	PPA.NMS
43006056	μου	μου	ἐγώ	14730	R	...1G.S
43006056	τὸ	το	ὁ	35880	E	....ANS
43006056	αἷμα,	αιμα	αἷμα	1290	N	....ANS
43006056	ἐν	εν	ἐν	17220	P	.......
43006056	ἐμοὶ	εμοι	ἐγώ	14730	R	...1D.S
43006056	μένει,	μενει	μένω	33060	V	IPA3..S
43006056	κἀγὼ	καγω	κἀγώ	25040	R	...1N.S
43006056	ἐν	εν	ἐν	17220	P	.......
43006056	αὐτῷ.	αυτω	αὐτός	8460	R	...3DMS
43006057	Καθὼς	καθωσ	καθώς	25310	C	.......
43006057	ἀπέστειλέν	απεστειλεν	ἀποστέλλω	6490	V	IAA3..S
43006057	με	με	ἐγώ	14730	R	...1A.S
43006057	ὁ	ο	ὁ	35880	E	....NMS
43006057	ζῶν	ζων	ζάω	21980	V	PPA.NMS
43006057	Πατὴρ,	πατηρ	πατήρ	39620	N	....NMS
43006057	κἀγὼ	καγω	κἀγώ	25040	R	...1N.S
43006057	ζῶ	ζω	ζάω	21980	V	IPA1..S
43006057	διὰ	δια	διά	12230	P	.......
43006057	τὸν	τον	ὁ	35880	E	....AMS
43006057	Πατέρα,	πατερα	πατήρ	39620	N	....AMS
43006057	καὶ	και	καί	25320	D	.......
43006057	ὁ	ο	ὁ	35880	R	....NMS
43006057	τρώγων	τρωγων	τρώγω	51760	V	PPA.NMS
43006057	με,	με	ἐγώ	14730	R	...1A.S
43006057	κἀκεῖνος	κακεινοσ	κἀκεῖνος	25480	R	....NMS
43006057	ζήσει	ζησει	ζάω	21980	V	IFA3..S
43006057	διʼ	δι	διά	12230	P	.......
43006057	ἐμέ.	εμε	ἐγώ	14730	R	...1A.S
43006058	Οὗτός	ουτοσ	οὗτος	37780	R	....NMS
43006058	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006058	ὁ	ο	ὁ	35880	E	....NMS
43006058	ἄρτος	αρτοσ	ἄρτος	7400	N	....NMS
43006058	ὁ	ο	ὁ	35880	R	....NMS
43006058	ἐξ	εξ	ἐκ	15370	P	.......
43006058	οὐρανοῦ	ουρανου	οὐρανός	37720	N	....GMS
43006058	καταβάς,	καταβασ	καταβαίνω	25970	V	PAA.NMS
43006058	οὐ	ου	οὐ	37560	D	.......
43006058	καθὼς	καθωσ	καθώς	25310	C	.......
43006058	ἔφαγον	εφαγον	ἐσθίω	20680	V	IAA3..P
43006058	οἱ	οι	ὁ	35880	E	....NMP
43006058	πατέρες	πατερεσ	πατήρ	39620	N	....NMP
43006058	καὶ	και	καί	25320	C	.......
43006058	ἀπέθανον·	απεθανον	ἀποθνῄσκω	5990	V	IAA3..P
43006058	ὁ	ο	ὁ	35880	R	....NMS
43006058	τρώγων	τρωγων	τρώγω	51760	V	PPA.NMS
43006058	τοῦτον	τουτον	οὗτος	37780	E	....AMS
43006058	τὸν	τον	ὁ	35880	E	....AMS
43006058	ἄρτον	αρτον	ἄρτος	7400	N	....AMS
43006058	ζήσει	ζησει	ζάω	21980	V	IFA3..S
43006058	εἰς	εισ	εἰς	15190	P	.......
43006058	τὸν	τον	ὁ	35880	E	....AMS
43006058	αἰῶνα.”	αιωνα	αἰών	1650	N	....AMS
43006059	Ταῦτα	ταυτα	οὗτος	37780	R	....ANP
43006059	εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
43006059	ἐν	εν	ἐν	17220	P	.......
43006059	συναγωγῇ,	συναγωγη	συναγωγή	48640	N	....DFS
43006059	διδάσκων	διδασκων	διδάσκω	13210	V	PPA.NMS
43006059	ἐν	εν	ἐν	17220	P	.......
43006059	Καφαρναούμ.	καφαρναουμ	Καφαρναούμ	25840	N	....DFS
43006060	¶Πολλοὶ	πολλοι	πολλός	41830	S	....NMP
43006060	οὖν	ουν	οὖν	37670	C	.......
43006060	ἀκούσαντες	ακουσαντεσ	ἀκούω	1910	V	PAA.NMP
43006060	ἐκ	εκ	ἐκ	15370	P	.......
43006060	τῶν	των	ὁ	35880	E	....GMP
43006060	μαθητῶν	μαθητων	μαθητής	31010	N	....GMP
43006060	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006060	εἶπον,	ειπον	λέγω	30040	V	IAA3..P
43006060	“Σκληρός	σκληροσ	σκληρός	46420	S	....NMS
43006060	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006060	ὁ	ο	ὁ	35880	E	....NMS
43006060	λόγος	λογοσ	λόγος	30560	N	....NMS
43006060	οὗτος·	ουτοσ	οὗτος	37780	E	....NMS
43006060	τίς	τισ	τίς	51010	R	....NMS
43006060	δύναται	δυναται	δύναμαι	14100	V	IPM3..S
43006060	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006060	ἀκούειν;”	ακουειν	ἀκούω	1910	V	NPA....
43006061	Εἰδὼς	ειδωσ	εἴδω	14920	V	PEA.NMS
43006061	δὲ	δε	δέ	11610	C	.......
43006061	ὁ	ο	ὁ	35880	E	....NMS
43006061	˚Ἰησοῦς	=ισ	Ἰησοῦς	24240	N	....NMS
43006061	ἐν	εν	ἐν	17220	P	.......
43006061	ἑαυτῷ	εαυτω	ἑαυτοῦ	14380	R	...3DMS
43006061	ὅτι	οτι	ὅτι	37540	C	.......
43006061	γογγύζουσιν	γογγυζουσιν	γογγύζω	11110	V	IPA3..P
43006061	περὶ	περι	περί	40120	P	.......
43006061	τούτου	τουτου	οὗτος	37780	R	....GNS
43006061	οἱ	οι	ὁ	35880	E	....NMP
43006061	μαθηταὶ	μαθηται	μαθητής	31010	N	....NMP
43006061	αὐτοῦ,	αυτου	αὐτός	8460	R	...3GMS
43006061	εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
43006061	αὐτοῖς,	αυτοισ	αὐτός	8460	R	...3DMP
43006061	“Τοῦτο	τουτο	οὗτος	37780	R	....NNS
43006061	ὑμᾶς	υμασ	σύ	47710	R	...2A.P
43006061	σκανδαλίζει;	σκανδαλιζει	σκανδαλίζω	46240	V	IPA3..S
43006062	Ἐὰν	εαν	ἐάν	14370	C	.......
43006062	οὖν	ουν	οὖν	37670	C	.......
43006062	θεωρῆτε	θεωρητε	θεωρέω	23340	V	SPA2..P
43006062	τὸν	τον	ὁ	35880	E	....AMS
43006062	Υἱὸν	υιον	υἱός	52070	N	....AMS
43006062	τοῦ	του	ὁ	35880	E	....GMS
43006062	Ἀνθρώπου,	ανθρωπου	ἄνθρωπος	4440	N	....GMS
43006062	ἀναβαίνοντα	αναβαινοντα	ἀναβαίνω	3050	V	PPA.AMS
43006062	ὅπου	οπου	ὅπου	36990	D	.......
43006062	ἦν	ην	εἰμί	15100	V	IIA3..S
43006062	τὸ	το	ὁ	35880	E	....ANS
43006062	πρότερον;	προτερον	πρότερος	43870	S	....ANS
43006063	Τὸ	το	ὁ	35880	E	....NNS
43006063	˚Πνεῦμά	=πνα	πνεῦμα	41510	N	....NNS
43006063	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006063	τὸ	το	ὁ	35880	R	....NNS
43006063	ζῳοποιοῦν,	ζωοποιουν	ζῳοποιέω	22270	V	PPA.NNS
43006063	ἡ	η	ὁ	35880	E	....NFS
43006063	σὰρξ	σαρξ	σάρξ	45610	N	....NFS
43006063	οὐκ	ουκ	οὐ	37560	D	.......
43006063	ὠφελεῖ	ωφελει	ὠφελέω	56230	V	IPA3..S
43006063	οὐδέν.	ουδεν	οὐδείς	37620	R	....ANS
43006063	Τὰ	τα	ὁ	35880	E	....NNP
43006063	ῥήματα	ρηματα	ῥῆμα	44870	N	....NNP
43006063	ἃ	α	ὅς	37390	R	....ANP
43006063	ἐγὼ	εγω	ἐγώ	14730	R	...1N.S
43006063	λελάληκα	λελαληκα	λαλέω	29800	V	IEA1..S
43006063	ὑμῖν	υμιν	σύ	47710	R	...2D.P
43006063	πνεῦμά	πνευμα	πνεῦμα	41510	N	....NNS
43006063	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006063	καὶ	και	καί	25320	C	.......
43006063	ζωή	ζωη	ζωή	22220	N	....NFS
43006063	ἐστιν.	εστιν	εἰμί	15100	V	IPA3..S
43006064	Ἀλλʼ	αλλ	ἀλλά	2350	C	.......
43006064	εἰσὶν	εισιν	εἰμί	15100	V	IPA3..P
43006064	ἐξ	εξ	ἐκ	15370	P	.......
43006064	ὑμῶν	υμων	σύ	47710	R	...2G.P
43006064	τινες,	τινεσ	τὶς	51000	R	....NMP
43006064	οἳ	οι	ὅς	37390	R	....NMP
43006064	οὐ	ου	οὐ	37560	D	.......
43006064	πιστεύουσιν.”	πιστευουσιν	πιστεύω	41000	V	IPA3..P
43006064	ᾜδει	ηδει	εἴδω	14920	V	ILA3..S
43006064	γὰρ	γαρ	γάρ	10630	C	.......
43006064	ἐξ	εξ	ἐκ	15370	P	.......
43006064	ἀρχῆς	αρχησ	ἀρχή	7460	N	....GFS
43006064	ὁ	ο	ὁ	35880	E	....NMS
43006064	˚Ἰησοῦς,	=ισ	Ἰησοῦς	24240	N	....NMS
43006064	τίνες	τινεσ	τίς	51010	R	....NMP
43006064	εἰσὶν	εισιν	εἰμί	15100	V	IPA3..P
43006064	οἱ	οι	ὁ	35880	R	....NMP
43006064	μὴ	μη	μή	33610	D	.......
43006064	πιστεύοντες,	πιστευοντεσ	πιστεύω	41000	V	PPA.NMP
43006064	καὶ	και	καί	25320	C	.......
43006064	τίς	τισ	τίς	51010	R	....NMS
43006064	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
43006064	ὁ	ο	ὁ	35880	R	....NMS
43006064	παραδώσων	παραδωσων	παραδίδω	38600	V	PFA.NMS
43006064	αὐτόν.	αυτον	αὐτός	8460	R	...3AMS
43006065	Καὶ	και	καί	25320	C	.......
43006065	ἔλεγεν,	ελεγεν	λέγω	30040	V	IIA3..S
43006065	“Διὰ	δια	διά	12230	P	.......
43006065	τοῦτο	τουτο	οὗτος	37780	R	....ANS
43006065	εἴρηκα	ειρηκα	λέγω	30040	V	IEA1..S
43006065	ὑμῖν	υμιν	σύ	47710	R	...2D.P
43006065	ὅτι	οτι	ὅτι	37540	C	.......
43006065	οὐδεὶς	ουδεισ	οὐδείς	37620	R	....NMS
43006065	δύναται	δυναται	δύναμαι	14100	V	IPM3..S
43006065	ἐλθεῖν	ελθειν	ἔρχομαι	20640	V	NAA....
43006065	πρός	προσ	πρός	43140	P	.......
43006065	με,	με	ἐγώ	14730	R	...1A.S
43006065	ἐὰν	εαν	ἐάν	14370	C	.......
43006065	μὴ	μη	μή	33610	D	.......
43006065	ᾖ	η	εἰμί	15100	V	SPA3..S
43006065	δεδομένον	δεδομενον	δίδωμι	13250	V	PEP.NNS
43006065	αὐτῷ	αυτω	αὐτός	8460	R	...3DMS
43006065	ἐκ	εκ	ἐκ	15370	P	.......
43006065	τοῦ	του	ὁ	35880	E	....GMS
43006065	Πατρός.”	πατροσ	πατήρ	39620	N	....GMS
43006066	¶Ἐκ	εκ	ἐκ	15370	P	.......
43006066	τούτου	τουτου	οὗτος	37780	R	....GNS
43006066	πολλοὶ	πολλοι	πολλός	41830	S	....NMP
43006066	ἐκ	εκ	ἐκ	15370	P	.......
43006066	τῶν	των	ὁ	35880	E	....GMP
43006066	μαθητῶν	μαθητων	μαθητής	31010	N	....GMP
43006066	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006066	ἀπῆλθον	απηλθον	ἀπέρχομαι	5650	V	IAA3..P
43006066	εἰς	εισ	εἰς	15190	P	.......
43006066	τὰ	τα	ὁ	35880	R	....ANP
43006066	ὀπίσω,	οπισω	ὀπίσω	36940	D	.......
43006066	καὶ	και	καί	25320	C	.......
43006066	οὐκέτι	ουκετι	οὐκέτι	37650	D	.......
43006066	μετʼ	μετ	μετά	33260	P	.......
43006066	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
43006066	περιεπάτουν.	περιεπατουν	περιπατέω	40430	V	IIA3..P
43006067	Εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
43006067	οὖν	ουν	οὖν	37670	C	.......
43006067	ὁ	ο	ὁ	35880	E	....NMS
43006067	˚Ἰησοῦς	=ισ	Ἰησοῦς	24240	N	....NMS
43006067	τοῖς	τοισ	ὁ	35880	E	....DMP
43006067	δώδεκα,	δωδεκα	δώδεκα	14270	S	....DMP
43006067	“Μὴ	μη	μή	33610	T	.......
43006067	καὶ	και	καί	25320	D	.......
43006067	ὑμεῖς	υμεισ	σύ	47710	R	...2N.P
43006067	θέλετε	θελετε	θέλω	23090	V	IPA2..P
43006067	ὑπάγειν;”	υπαγειν	ὑπάγω	52170	V	NPA....
43006068	Ἀπεκρίθη	απεκριθη	ἀποκρίνω	6110	V	IAP3..S
43006068	αὐτῷ	αυτω	αὐτός	8460	R	...3DMS
43006068	Σίμων	σιμων	Σίμων	46130	N	....NMS
43006068	Πέτρος,	πετροσ	πέτρος	40740	N	....NMS
43006068	“˚Κύριε,	=κε	κύριος	29620	N	....VMS
43006068	πρὸς	προσ	πρός	43140	P	.......
43006068	τίνα	τινα	τίς	51010	R	....AMS
43006068	ἀπελευσόμεθα;	απελευσομεθα	ἀπέρχομαι	5650	V	IFM1..P
43006068	Ῥήματα	ρηματα	ῥῆμα	44870	N	....ANP
