unit_id,witness,verse,kind,witness_reading,sr_reading
01:40008010:w13:substitution,01,Matt 8:10,substitution,ουδε,παρ
01:40008010:w14:omission,01,Matt 8:10,omission,,ουδενι
01:40008010:w16:substitution,01,Matt 8:10,substitution,ιηλ,ισραηλ
01:40008010:w17:addition,01,Matt 8:10,addition,τοσαυτην,
01:40008011:w16:orthography,01,Matt 8:11,orthography,ισακ,ισαακ
01:40008011:w9:orthography,01,Matt 8:11,orthography,δυσμω¯,δυσμων
01:40008015:w12:addition,01,Matt 8:15,addition,xεγερ,
01:40008015:w15:substitution,01,Matt 8:15,substitution,ϗ,και
01:40008015:w17:orthography,01,Matt 8:15,orthography,xαυτω,αυτω
01:40008015:w18:addition,01,Matt 8:15,addition,αυτοισ,
01:40008015:w4:orthography,01,Matt 8:15,orthography,χιροσ,χειροσ
01:40008015:w8:orthography,01,Matt 8:15,orthography,αυτη¯,αυτην
01:40008016:w18:orthography,01,Matt 8:16,orthography,εθεραπευσε¯,εθεραπευσεν
01:40008016:w4:orthography,01,Matt 8:16,orthography,προσηνεγκα¯,προσηνεγκαν
01:40008018:w5:substitution,01,Matt 8:18,substitution,οχλουσ,οχλον
01:40008019:w5:orthography,01,Matt 8:19,orthography,ειπε¯,ειπεν
01:40008020:w12:orthography,01,Matt 8:20,orthography,πετινα,πετεινα
01:40008020:w14:substitution,01,Matt 8:20,substitution,ουνου,ουρανου
01:40008020:w15:orthography,01,Matt 8:20,orthography,κατασκηνωσισ,κατασκηνωσεισ
01:40008020:w22:orthography,01,Matt 8:20,orthography,εχι,εχει
01:40008020:w25:orthography,01,Matt 8:20,orthography,κεφαλη¯,κεφαλην
01:40008020:w26:orthography,01,Matt 8:20,orthography,κλινη,κλεινη
01:40008021:w13:orthography,01,Matt 8:21,orthography,θαψε,θαψαι
01:40008021:w15:substitution,01,Matt 8:21,substitution,πρα,πατερα
01:40008022:w11:orthography,01,Matt 8:22,orthography,θαψε,θαψαι
01:40008023:w10:orthography,01,Matt 8:23,orthography,μαθητε,μαθηται
01:40008023:w5:addition,01,Matt 8:23,addition,xτο,
01:40008024:w12:orthography,01,Matt 8:24,orthography,καλυπτεσθε,καλυπτεσθαι
01:40008025:w3:orthography,01,Matt 8:25,orthography,ηγιραν,ηγειραν
01:40008027:w10:addition,01,Matt 8:27,addition,καιοι,
01:40008027:w10:omission,01,Matt 8:27,omission,,και
01:40008027:w16:orthography,01,Matt 8:27,orthography,υπακουουσι¯,υπακουουσιν
01:40008027:w3:substitution,01,Matt 8:27,substitution,ανοι,ανθρωποι
01:40008029:w12:orthography,01,Matt 8:29,orthography,θεου,θυ
01:40008029:w15:omission,01,Matt 8:29,omission,,προ
01:40008029:w16:addition,01,Matt 8:29,addition,xαπολε,
01:40008029:w7:substitution,01,Matt 8:29,substitution,ϗ,και
01:40008029:w9:addition,01,Matt 8:29,addition,xυε,
01:40008031:w10:orthography,01,Matt 8:31,orthography,αποστιλον,αποστειλον
01:40008031:w5:orthography,01,Matt 8:31,orthography,αυτο¯,αυτον
01:40008031:w8:orthography,01,Matt 8:31,orthography,εκβαλλισ,εκβαλλεισ
01:40008032:w1:substitution,01,Matt 8:32,substitution,και,ειπεν
01:40008032:w2:substitution,01,Matt 8:32,substitution,ειπεν,αυτοισ
01:40008032:w24:substitution,01,Matt 8:32,substitution,xαπε,απεθανον
01:40008032:w25:addition,01,Matt 8:32,addition,θανον,
01:40008032:w3:substitution,01,Matt 8:32,substitution,αυτοισ,υπαγετε
01:40008032:w4:substitution,01,Matt 8:32,substitution,υπαγετεοι,οι
01:40008034:w10:addition,01,Matt 8:34,addition,του,
01:40008034:w13:orthography,01,Matt 8:34,orthography,ειδοντεσ,ιδοντεσ
01:40008034:w21:orthography,01,Matt 8:34,orthography,αυτω¯,αυτων
01:40008034:w8:substitution,01,Matt 8:34,substitution,υπα¯,υπαντησιν
01:40008034:w9:substitution,01,Matt 8:34,substitution,τησιν,τω
01:40009001:w6:substitution,01,Matt 9:1,substitution,ϗ,και
01:40009002:w10:orthography,01,Matt 9:2,orthography,ειδων,ιδων
01:40009002:w7:orthography,01,Matt 9:2,orthography,κλινησ,κλεινησ
01:40009003:w4:orthography,01,Matt 9:3,orthography,τω¯,των
01:40009005:w13:substitution,01,Matt 9:5,substitution,x,και
01:40009005:w14:addition,01,Matt 9:5,addition,ϗ,
01:40009005:w15:orthography,01,Matt 9:5,orthography,περιπατι,περιπατει
01:40009006:w10:substitution,01,Matt 9:6,substitution,ανου,ανθρωπου
01:40009006:w24:orthography,01,Matt 9:6,orthography,κλινην,κλεινην
01:40009006:w26:substitution,01,Matt 9:6,substitution,πορευου,υπαγε
01:40009006:w6:orthography,01,Matt 9:6,orthography,εχι,εχει
01:40009006:w8:substitution,01,Matt 9:6,substitution,υσ,υιοσ
01:40009008:w1:substitution,01,Matt 9:8,substitution,ιδοντεσ,δε
01:40009008:w14:substitution,01,Matt 9:8,substitution,ανοισ,ανθρωποισ
01:40009008:w2:substitution,01,Matt 9:8,substitution,δεοι,οι
01:40009008:w5:substitution,01,Matt 9:8,substitution,ϗ,και
01:40009008:w8:substitution,01,Matt 9:8,substitution,θεον,θν
01:40009010:w1:substitution,01,Matt 9:10,substitution,και,εγενετο
01:40009010:w10:substitution,01,Matt 9:10,substitution,αμαρτωλοι,τελωναι
01:40009010:w11:substitution,01,Matt 9:10,substitution,xσυ,και
01:40009010:w12:substitution,01,Matt 9:10,substitution,νανεκιντο,αμαρτωλοι
01:40009010:w19:orthography,01,Matt 9:10,orthography,μαθητεσ,μαθηταισ
01:40009010:w2:substitution,01,Matt 9:10,substitution,ανακειμενω¯,αυτου
01:40009010:w3:substitution,01,Matt 9:10,substitution,εν,ανακειμενου
01:40009010:w4:substitution,01,Matt 9:10,substitution,τη,εν
01:40009010:w5:substitution,01,Matt 9:10,substitution,οικια,τη
01:40009010:w6:substitution,01,Matt 9:10,substitution,ιδου,οικεια
01:40009010:w7:substitution,01,Matt 9:10,substitution,πολλοι,και
01:40009010:w8:substitution,01,Matt 9:10,substitution,τελωνε,ιδου
01:40009010:w9:substitution,01,Matt 9:10,substitution,και,πολλοι
01:40009011:w5:orthography,01,Matt 9:11,orthography,ελεγο¯,ελεγον
01:40009012:w10:substitution,01,Matt 9:12,substitution,ιατρω¯,ιατρου
01:40009012:w14:substitution,01,Matt 9:12,substitution,εχο¯,εχοντεσ
01:40009012:w15:addition,01,Matt 9:12,addition,τεσ,
01:40009012:w4:orthography,01,Matt 9:12,orthography,ειπε¯,ειπεν
01:40009012:w6:orthography,01,Matt 9:12,orthography,χριαν,χρειαν
01:40009012:w7:orthography,01,Matt 9:12,orthography,εχουσι¯,εχουσιν
01:40009013:w1:substitution,01,Matt 9:13,substitution,πορευθεντεσ,δε
01:40009013:w2:substitution,01,Matt 9:13,substitution,δε,μαθετε
01:40009013:w3:substitution,01,Matt 9:13,substitution,μαθεται,τι
01:40009013:w4:substitution,01,Matt 9:13,substitution,τι,εστιν
01:40009013:w5:substitution,01,Matt 9:13,substitution,εστι¯,ελεοσ
01:40009013:w6:substitution,01,Matt 9:13,substitution,ελεοσ,θελω
01:40009013:w7:substitution,01,Matt 9:13,substitution,θελω,και
01:40009013:w8:substitution,01,Matt 9:13,substitution,καιου,ου
01:40009014:w10:orthography,01,Matt 9:14,orthography,ημισ,ημεισ
01:40009014:w11:orthography,01,Matt 9:14,orthography,καιοι,και
01:40009014:w12:omission,01,Matt 9:14,omission,,οι
01:40009014:w14:addition,01,Matt 9:14,addition,x,
01:40009015:w15:orthography,01,Matt 9:15,orthography,αυτω¯,αυτων
01:40009015:w19:addition,01,Matt 9:15,addition,x,
01:40009015:w28:orthography,01,Matt 9:15,orthography,νυμφειοσ,νυμφιοσ
01:40009015:w7:orthography,01,Matt 9:15,orthography,δυνανταιοι,δυνανται
01:40009015:w8:omission,01,Matt 9:15,omission,,οι
01:40009016:w10:orthography,01,Matt 9:16,orthography,αιρι,ερει
01:40009016:w14:addition,01,Matt 9:16,addition,x,
01:40009016:w9:orthography,01,Matt 9:16,orthography,παλεω,παλαιω
01:40009017:w12:orthography,01,Matt 9:17,orthography,ρηγνυνταιοι,ρηγνυνται
01:40009017:w13:omission,01,Matt 9:17,omission,,οι
01:40009017:w15:addition,01,Matt 9:17,addition,οοινοσ,
01:40009017:w21:orthography,01,Matt 9:17,orthography,οινον,οινοσ
01:40009017:w22:substitution,01,Matt 9:17,substitution,νεον,εκχειται
01:40009017:w23:addition,01,Matt 9:17,addition,εισ,
01:40009017:w28:substitution,01,Matt 9:17,substitution,αμφοτεροι,οι
01:40009017:w29:substitution,01,Matt 9:17,substitution,συντηρου¯,ασκοι
01:40009017:w30:substitution,01,Matt 9:17,substitution,ται,απολλυνται
01:40009019:w5:substitution,01,Matt 9:19,substitution,ηκολουθει,ηκολουθησεν
01:40009019:w7:orthography,01,Matt 9:19,orthography,καιοι,και
01:40009019:w8:omission,01,Matt 9:19,omission,,οι
01:40009020:w4:substitution,01,Matt 9:20,substitution,αιμαροουσα,αιμορροουσα
01:40009023:w2:orthography,01,Matt 9:23,orthography,ελθω¯,ελθων
01:40009023:w7:orthography,01,Matt 9:23,orthography,οικια¯,οικιαν
01:40009024:w1:substitution,01,Matt 9:24,substitution,ελεγεν,αναχωρειτε
01:40009024:w12:addition,01,Matt 9:24,addition,ειδο,
01:40009024:w2:substitution,01,Matt 9:24,substitution,αναχωριτεου,ου
01:40009024:w4:orthography,01,Matt 9:24,orthography,απεθανε¯,απεθανεν
01:40009025:w14:orthography,01,Matt 9:25,orthography,κορασιο¯,κορασιον
01:40009025:w6:orthography,01,Matt 9:25,orthography,εισελθω¯,εισελθων
01:40009025:w9:orthography,01,Matt 9:25,orthography,χιροσ,χειροσ
01:40009026:w5:orthography,01,Matt 9:26,orthography,αυτησ,αυτη
01:40009027:w10:substitution,01,Matt 9:27,substitution,κραυγαζο¯,κραζοντεσ
01:40009027:w11:addition,01,Matt 9:27,addition,τεσ,
01:40009027:w16:substitution,01,Matt 9:27,substitution,υιε,υιοσ
01:40009027:w17:orthography,01,Matt 9:27,orthography,δαδ,δαυειδ
01:40009029:w6:orthography,01,Matt 9:29,orthography,λεγω¯,λεγων
01:40009030:w11:orthography,01,Matt 9:30,orthography,λεγω¯,λεγων
01:40009030:w13:orthography,01,Matt 9:30,orthography,μηδισ,μηδεισ
01:40009030:w2:substitution,01,Matt 9:30,substitution,ανεω,ηνεωχθησαν
01:40009030:w3:substitution,01,Matt 9:30,substitution,χθησαν,αυτων
01:40009031:w7:addition,01,Matt 9:31,addition,x,
01:40009034:w14:orthography,01,Matt 9:34,orthography,δεμονια,δαιμονια
01:40009034:w5:addition,01,Matt 9:34,addition,x,
01:40009034:w8:substitution,01,Matt 9:34,substitution,αρχο¯,αρχοντι
01:40009034:w9:addition,01,Matt 9:34,addition,τι,
01:40009035:w15:addition,01,Matt 9:35,addition,xαυτω¯,
01:40009035:w24:omission,01,Matt 9:35,omission,,κηρυσσων
01:40009035:w30:addition,01,Matt 9:35,addition,xεν,
01:40009035:w6:orthography,01,Matt 9:35,orthography,πολισ,πολεισ
01:40009037:w12:orthography,01,Matt 9:37,orthography,εργατε,εργαται
01:40009037:w2:orthography,01,Matt 9:37,orthography,λεγι,λεγει
01:40009037:w4:orthography,01,Matt 9:37,orthography,μαθητεσ,μαθηταισ
01:40009037:w7:orthography,01,Matt 9:37,orthography,με¯,μεν
01:40009038:w1:substitution,01,Matt 9:38,substitution,δεηθητεουν,ουν
01:40009038:w3:substitution,01,Matt 9:38,substitution,κυριου,κυ
01:40010001:w10:substitution,01,Matt 10:1,substitution,πνατων,πνευματων
01:40010001:w4:substitution,01,Matt 10:1,substitution,$ιβ,δωδεκα
01:40010002:w19:addition,01,Matt 10:2,addition,ϗ,
01:40010002:w25:omission,01,Matt 10:2,omission,,ιακωβοσ
01:40010002:w3:substitution,01,Matt 10:2,substitution,$ιβ,δωδεκα
01:40010003:w13:substitution,01,Matt 10:3,substitution,x,και
01:40010003:w14:addition,01,Matt 10:3,addition,ϗ,
01:40010003:w3:orthography,01,Matt 10:3,orthography,βαρθολομεοσ,βαρθολομαιοσ
01:40010003:w6:orthography,01,Matt 10:3,orthography,μαθθεοσ,μαθθαιοσ
01:40010006:w10:substitution,01,Matt 10:6,substitution,ισλ,ισραηλ
01:40010006:w8:orthography,01,Matt 10:6,orthography,απολωλοταοι,απολωλοτα
01:40010006:w9:orthography,01,Matt 10:6,orthography,κου,οικου
01:40010007:w10:substitution,01,Matt 10:7,substitution,ουνων,ουρανων
01:40010007:w8:orthography,01,Matt 10:7,orthography,βασιλια,βασιλεια
01:40010011:w10-12:transposition,01,Matt 10:11,transposition,εν αυτη τισ,τισ εν αυτη
01:40010011:w14:orthography,01,Matt 10:11,orthography,εστι¯,εστιν
01:40010011:w16:orthography,01,Matt 10:11,orthography,μινατε,μεινατε
01:40010011:w19:orthography,01,Matt 10:11,orthography,εξελθηται,εξελθητε
01:40010011:w8:orthography,01,Matt 10:11,orthography,εισελθηται,εισελθητε
01:40010011:w9:orthography,01,Matt 10:11,orthography,εξετασαται,εξετασατε
01:40010012:w6:orthography,01,Matt 10:12,orthography,ασπασασθε,ασπασασθαι
01:40010012:w8:addition,01,Matt 10:12,addition,xλεγο¯,
01:40010013:w10:orthography,01,Matt 10:13,orthography,ιρηνη,ειρηνη
01:40010013:w20:orthography,01,Matt 10:13,orthography,ιρηνη,ειρηνη
01:40010013:w21:orthography,01,Matt 10:13,orthography,υμω¯,υμων
01:40010013:w22:substitution,01,Matt 10:13,substitution,εφ,προσ
01:40010014:w17:omission,01,Matt 10:14,omission,,τησ
01:40010014:w18:addition,01,Matt 10:14,addition,η,
01:40010014:w20:orthography,01,Matt 10:14,orthography,εκινησ,εκεινησ
01:40010014:w24:substitution,01,Matt 10:14,substitution,εκ,των
01:40010014:w25:addition,01,Matt 10:14,addition,τω¯,
01:40010015:w16:orthography,01,Matt 10:15,orthography,πολι,πολει
01:40010015:w17:orthography,01,Matt 10:15,orthography,εκινη,εκεινη
01:40010015:w7:orthography,01,Matt 10:15,orthography,σοδομω¯,σοδομων
01:40010015:w9:addition,01,Matt 10:15,addition,γη,
01:40010016:w10:orthography,01,Matt 10:16,orthography,γινεσθεουν,γινεσθαι
01:40010016:w11:omission,01,Matt 10:16,omission,,ουν
01:40010016:w13:orthography,01,Matt 10:16,orthography,ο,οι
01:40010016:w14:orthography,01,Matt 10:16,orthography,οφισ,οφεισ
01:40010016:w16:orthography,01,Matt 10:16,orthography,ακαιρεοι,ακεραιοι
01:40010016:w9:orthography,01,Matt 10:16,orthography,λυκω¯,λυκων
01:40010017:w5:substitution,01,Matt 10:17,substitution,ανων,ανθρωπων
01:40010018:w13:substitution,01,Matt 10:18,substitution,ϗ,και
01:40010018:w6:orthography,01,Matt 10:18,orthography,βασιλισ,βασιλεισ
01:40010018:w7:orthography,01,Matt 10:18,orthography,αχθησεσθαι,αχθησεσθε
01:40010019:w15:orthography,01,Matt 10:19,orthography,εκινη,εκεινη
01:40010019:w3:orthography,01,Matt 10:19,orthography,παραδωσι¯,παραδωσιν
01:40010020:w11:substitution,01,Matt 10:20,substitution,πρσ,πατροσ
01:40010020:w16:orthography,01,Matt 10:20,orthography,υμι¯,υμιν
01:40010020:w3:orthography,01,Matt 10:20,orthography,υμισ,υμεισ
01:40010020:w4:orthography,01,Matt 10:20,orthography,εστεοι,εστε
01:40010020:w5:substitution,01,Matt 10:20,substitution,λαλου¯,οι
01:40010020:w6:substitution,01,Matt 10:20,substitution,τεσ,λαλουντεσ
01:40010020:w9:substitution,01,Matt 10:20,substitution,πνευμα,πνα
01:40010021:w1:orthography,01,Matt 10:21,orthography,παραδωσι,παραδωσει
01:40010021:w14:orthography,01,Matt 10:21,orthography,γονισ,γονεισ
01:40010021:w4:orthography,01,Matt 10:21,orthography,αδελφοσ,αδελφον
01:40010021:w8:substitution,01,Matt 10:21,substitution,πηρ,πατηρ
01:40010022:w12:orthography,01,Matt 10:22,orthography,υπομινασ,υπομεινασ
01:40010023:w17:substitution,01,Matt 10:23,substitution,ουμη,ου
01:40010023:w18:omission,01,Matt 10:23,omission,,μη
01:40010023:w20:orthography,01,Matt 10:23,orthography,πολισ,πολεισ
01:40010023:w22:substitution,01,Matt 10:23,substitution,ιηλ,ισραηλ
01:40010023:w26:substitution,01,Matt 10:23,substitution,υσ,υιοσ
01:40010023:w28:substitution,01,Matt 10:23,substitution,ανου,ανθρωπου
01:40010023:w7:orthography,01,Matt 10:23,orthography,πολι,πολει
01:40010024:w7:omission,01,Matt 10:24,omission,,ουδε
01:40010024:w8:addition,01,Matt 10:24,addition,ουδε,
01:40010025:w1:orthography,01,Matt 10:25,orthography,αρκετο¯,αρκετον
01:40010025:w15:substitution,01,Matt 10:25,substitution,κσ,κυριοσ
01:40010025:w19:orthography,01,Matt 10:25,orthography,οικοδεσποτη¯,οικοδεσποτην
01:40010025:w20:orthography,01,Matt 10:25,orthography,βεεζεβουλ,βεελζεβουλ
01:40010025:w21:substitution,01,Matt 10:25,substitution,επεκα,επεκαλεσαν
01:40010025:w22:addition,01,Matt 10:25,addition,λεσαντο,
01:40010025:w26:orthography,01,Matt 10:25,orthography,οικιακουσ,οικειακουσ
01:40010026:w11:orthography,01,Matt 10:26,orthography,αποκαλυφθησετε,αποκαλυφθησεται
01:40010026:w16:orthography,01,Matt 10:26,orthography,γνωσθησετε,γνωσθησεται
01:40010027:w12:addition,01,Matt 10:27,addition,οεισ,
01:40010027:w12:omission,01,Matt 10:27,omission,,ο
01:40010029:w11:orthography,01,Matt 10:29,orthography,πεσιται,πεσειται
